jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight
0.15627073,0.09261375,0.25013894,0.14958662,0.0034948457,0.0069839284,0.10028592,0.08094551,0.0062229247,0.0072757048,0.05502947,0.054296087,0.20224391,0.21085063,0.07220384,0.14525664,0.057963494,0.11981788,0.023739042,0.01811519,0.23671134,0.24058135,0.041991256
0.15869634,0.092354074,0.2510302,0.15628245,0.002505446,0.0068025216,0.10058788,0.075332455,0.0059923157,0.007484159,0.052445304,0.0507224,0.2080555,0.215212,0.06979445,0.13863096,0.058698267,0.12987378,0.02438513,0.01810765,0.24122174,0.2422543,0.042032294
0.16203171,0.09094359,0.2554496,0.15621535,0.0021058957,0.007187628,0.10067448,0.08041166,0.0042350087,0.0072922776,0.05380243,0.05313748,0.2016036,0.2127193,0.069244236,0.13675015,0.059293386,0.12976466,0.02410019,0.019208994,0.24152972,0.24628945,0.04226681
0.16226947,0.089100055,0.25734884,0.16255133,0.0012573266,0.0072974265,0.10450079,0.0831803,0.0047497973,0.0053634485,0.05214122,0.05023953,0.20054889,0.2105641,0.0674501,0.13401316,0.05973975,0.13425379,0.025209349,0.018630514,0.24552035,0.25004768,0.04270264
0.16618979,0.09496697,0.2650552,0.17622851,0.0041279737,0.007007361,0.09918317,0.07570902,0.003684806,0.0067059067,0.047736123,0.044704597,0.21073097,0.21761997,0.0669008,0.13175869,0.060647164,0.14919062,0.022755677,0.017528396,0.25816643,0.26059908,0.043801803
0.120289624,0.06895147,0.24390107,0.16774625,0.0074479957,0.0032766534,0.12926558,0.101407416,0.002048207,0.001901808,0.057666622,0.054330032,0.1758922,0.18445812,0.0636279,0.120162725,0.0647056,0.11698208,0.02350512,0.018133665,0.21724574,0.22080597,0.04678856
0.12173929,0.06981527,0.24367039,0.16954629,0.0074540004,0.0033853312,0.12515397,0.09804262,0.0010373802,0.0015697501,0.05485973,0.052320637,0.17760591,0.18705052,0.06238247,0.1198872,0.063778564,0.11878357,0.022916991,0.017584702,0.22046658,0.22182202,0.04695689
0.12084787,0.069919474,0.24648722,0.17755455,0.0062165475,0.0036436769,0.12713076,0.09939753,0.0017688555,0.0010526163,0.0527579,0.050417576,0.17328916,0.1842583,0.060747,0.11697481,0.063466325,0.117213696,0.022283172,0.016937548,0.21920942,0.21883261,0.04725843
0.1163288,0.06856782,0.2379496,0.17000565,0.0074195084,0.0034256645,0.12623201,0.098895095,0.0020750235,0.002824195,0.05570475,0.052333277,0.1732173,0.18083213,0.061268464,0.11979959,0.0638866,0.11152639,0.02217946,0.016707014,0.21285114,0.21304281,0.045994285
0.113033414,0.06679404,0.2359018,0.16850059,0.008421561,0.00299362,0.12488363,0.09736254,0.0025041508,0.00387032,0.05674874,0.053419027,0.17186145,0.1792694,0.061679542,0.12116483,0.06417814,0.106976,0.022186946,0.01671441,0.20547634,0.20393623,0.044667117
0.116475455,0.068330966,0.23803873,0.17322633,0.008230145,0.003649564,0.116481274,0.088118844,0.0027265095,0.0051227813,0.058284596,0.05389622,0.1712658,0.17920214,0.0636995,0.122313365,0.064816214,0.104000546,0.023391206,0.017731586,0.20228484,0.20190701,0.043797325
0.17004919,0.09275874,0.26762396,0.19526917,0.011896661,0.0028850937,0.08763532,0.054020796,0.008619401,0.016375253,0.036603242,0.03364692,0.24203499,0.235299,0.05753069,0.11392949,0.061849065,0.17477363,0.020770129,0.016729709,0.26085222,0.26619646,0.043859996
0.15944207,0.089683026,0.26764944,0.19423658,0.009461565,0.0035127834,0.084335044,0.052059088,0.008318898,0.015404308,0.03677382,0.03451202,0.2414254,0.2340902,0.057830215,0.11325888,0.06382737,0.17705673,0.02207473,0.017412547,0.25466523,0.26205269,0.046036333
0.16005205,0.091611795,0.27179742,0.19425681,0.0036810855,0.0059469985,0.07485092,0.0475394,0.009593532,0.016013522,0.035843395,0.034557775,0.23481001,0.23240486,0.061368298,0.11815429,0.06460459,0.17733231,0.024090936,0.018407602,0.24897087,0.2563971,0.04640279
0.16240592,0.09043239,0.27329433,0.19678557,0.0043313485,0.0054518124,0.0791455,0.052039687,0.007816098,0.014049155,0.03642766,0.035447802,0.23251553,0.23140228,0.061194096,0.115586676,0.066061325,0.18222809,0.02441909,0.018756682,0.2540444,0.26255035,0.047164094
0.1661467,0.09209503,0.27352795,0.20475172,0.006778241,0.004738858,0.080064215,0.048006088,0.007839719,0.013894226,0.03487869,0.033200312,0.24428587,0.23838791,0.059341073,0.11222916,0.06610397,0.19411851,0.02357007,0.018491568,0.2649195,0.2710014,0.04595196
0.1748806,0.096278645,0.27723673,0.2020469,0.008777121,0.0048424737,0.08303256,0.051554427,0.007356564,0.012856925,0.032871854,0.031198831,0.25235012,0.24416535,0.05851685,0.11264934,0.06405562,0.20359118,0.021799235,0.017448682,0.27810678,0.2849775,0.045481816
0.16313574,0.08990019,0.24564728,0.15296064,0.006957802,0.005615172,0.11622557,0.08950379,0.004022203,0.0054127784,0.05594008,0.05378978,0.2085594,0.21470183,0.06636044,0.13643305,0.05852038,0.12693551,0.022692697,0.017750178,0.24777383,0.24989113,0.042420574
0.16279751,0.08953397,0.24248514,0.14752026,0.005918565,0.005976131,0.116399534,0.09089487,0.0034093673,0.0037427158,0.059101157,0.0563087,0.20585217,0.21197765,0.06791709,0.13985588,0.05784764,0.12372252,0.02335049,0.018047398,0.24553785,0.2450717,0.042083044
0.16279528,0.089095466,0.24184836,0.14359362,0.0045764023,0.0064112535,0.117288195,0.092873506,0.002940285,0.003286705,0.06070146,0.05858466,0.20395195,0.21138975,0.06876972,0.14143308,0.057056434,0.12225,0.02386424,0.018279992,0.24310376,0.24541043,0.042193018
0.16096212,0.08940117,0.24251069,0.1482285,0.0062232288,0.005573821,0.114700764,0.090066046,0.003469492,0.005008143,0.06027616,0.05753316,0.20303671,0.2101318,0.06907318,0.14122088,0.057227314,0.12060222,0.023611352,0.018212374,0.2424496,0.24342206,0.042024978
0.15596713,0.08735989,0.2432563,0.14718884,0.007000424,0.0053969584,0.11442717,0.08948462,0.0035058141,0.005304369,0.0598692,0.057142142,0.20319074,0.2087868,0.06944788,0.14078882,0.057837658,0.12312453,0.023299806,0.017933464,0.23901424,0.2420551,0.042340495
0.14944774,0.08613198,0.24133845,0.15101324,0.0072083864,0.0055239634,0.106902346,0.081855185,0.0051999427,0.008140029,0.05926558,0.056422118,0.19824792,0.2045616,0.06955935,0.13853768,0.059303973,0.118696295,0.023489622,0.018088005,0.22990787,0.231321,0.041667584
0.18020497,0.09539702,0.2695811,0.20814705,0.013520178,0.0016512953,0.08008219,0.042902913,0.009470211,0.01856934,0.030490516,0.027393155,0.26336718,0.2486388,0.050341595,0.10392124,0.062068496,0.19888842,0.020603156,0.016972352,0.27520838,0.2837082,0.045165867
0.18101858,0.09286071,0.27155668,0.20902498,0.015773978,0.00039800536,0.08332183,0.042580508,0.0073952167,0.015585995,0.030056972,0.026856933,0.2786327,0.2581268,0.049685158,0.1020039,0.06325879,0.21164726,0.02084269,0.01738179,0.2798879,0.28771165,0.048395734
0.17591071,0.09067602,0.26633748,0.20170583,0.013970936,0.0021998796,0.08784301,0.04430198,0.008295695,0.015423623,0.031319443,0.027097655,0.28280634,0.2598117,0.05042163,0.09817459,0.06242929,0.21213646,0.02097954,0.016449032,0.2765771,0.28318933,0.04929904
0.17854401,0.09243002,0.26354834,0.1978449,0.013871152,0.00067229464,0.09063262,0.04853788,0.0047511775,0.013852625,0.03252016,0.029757561,0.27553985,0.25525126,0.05207885,0.10469028,0.06537845,0.20830996,0.021064267,0.017419437,0.2793756,0.28407905,0.049912404
0.1755847,0.08754716,0.26177815,0.20402691,0.019516876,-0.0007793552,0.0910816,0.04377983,0.006242044,0.013720875,0.03320234,0.026732657,0.2782803,0.25673664,0.048667263,0.09737831,0.06725004,0.21432169,0.021053063,0.018659584,0.2780137,0.28661922,0.049624864
0.17858234,0.088935375,0.25931585,0.19342847,0.021755097,0.00082251267,0.10075283,0.054090876,0.0064145997,0.013929922,0.033299834,0.026282309,0.28295898,0.25756395,0.046687227,0.09605559,0.06385504,0.21436103,0.018488852,0.01661144,0.28804386,0.29830068,0.04975942
0.18326905,0.09313731,0.271564,0.20992486,0.017756812,0.00044974487,0.10305548,0.059052523,0.009294908,0.015224825,0.026271962,0.023302184,0.27395833,0.25492218,0.046539046,0.09822265,0.060386654,0.21713014,0.018494094,0.01569048,0.2956687,0.30234778,0.048352856
0.18748902,0.0958932,0.27718905,0.20117237,0.013099777,0.002509058,0.10035566,0.059421904,0.0095844,0.0126014035,0.025823005,0.02344433,0.2720341,0.2573369,0.050497044,0.10612975,0.060460456,0.21602064,0.020122103,0.016726298,0.30066487,0.30648637,0.050916824
0.20698309,0.10091505,0.27164903,0.18468675,0.00838425,0.0044720676,0.11162666,0.07531794,0.009280933,0.01078626,0.031538274,0.03163417,0.26573393,0.25597534,0.051885627,0.1088858,0.058192797,0.21706623,0.022182992,0.017725809,0.30918127,0.3160642,0.05233109
0.2267592,0.10319612,0.2726235,0.17824712,0.009892444,0.0046300367,0.111204706,0.0759355,0.004459095,0.0063214214,0.03064457,0.027341595,0.27454823,0.26429155,0.047982607,0.1055861,0.057564735,0.23373264,0.020523455,0.017029172,0.3283455,0.33892193,0.05201476
0.24299386,0.11508781,0.2766418,0.17882703,0.008566602,0.004825987,0.11160987,0.078755364,0.0052612606,0.0060893777,0.028999297,0.02781145,0.27713186,0.26941368,0.046523932,0.111959346,0.053030986,0.23309408,0.02119912,0.016976759,0.34341928,0.35331306,0.05017335
0.2650019,0.12348009,0.2784825,0.17345001,0.0104967,0.0062664044,0.12296583,0.08675069,0.0056710658,0.0043296516,0.025252828,0.023882192,0.28952202,0.27977327,0.045652755,0.11586271,0.04729692,0.24070905,0.017791983,0.014709239,0.36901742,0.37628117,0.048997667
0.18551742,0.09617352,0.26494426,0.17185831,0.007469632,0.00474167,0.114143014,0.08454901,0.0038369044,0.005446002,0.0419538,0.039778266,0.23062475,0.23177308,0.05978167,0.12542365,0.057731908,0.16417398,0.02099109,0.016512113,0.2805401,0.2841381,0.045982048
0.18591681,0.0978494,0.26321483,0.16298972,0.006175453,0.0056516663,0.11234487,0.08532387,0.003975472,0.004709177,0.046314307,0.04486361,0.22854039,0.231265,0.06514155,0.13571124,0.05700603,0.15460949,0.02186834,0.017107906,0.27579024,0.27939823,0.04517504
0.18222488,0.09698134,0.26106593,0.15256289,0.004449733,0.0062774094,0.114687085,0.0871204,0.003642296,0.0033128473,0.04869714,0.04648269,0.22687043,0.23126596,0.06626549,0.13820432,0.055472404,0.15233865,0.021899078,0.017036498,0.27335146,0.2745391,0.045583583
0.17267261,0.0948544,0.25954717,0.1531325,0.0072981026,0.004286316,0.111880876,0.084031306,0.0036572749,0.0041736304,0.049847014,0.046900887,0.23049071,0.23035812,0.06799471,0.13943996,0.056813955,0.15093331,0.021010859,0.016816093,0.26456502,0.2687761,0.046085596
0.15849933,0.08696799,0.252245,0.15686151,0.0073288735,0.0045026867,0.11853652,0.08974896,0.0030213601,0.0035933736,0.052691747,0.050088305,0.21464211,0.21799488,0.06554094,0.13310455,0.057937253,0.1396392,0.021332635,0.016753754,0.25473645,0.2569922,0.045306712
0.1489826,0.08392528,0.24951717,0.16162622,0.007430187,0.0047271047,0.111484304,0.08522542,0.0028398552,0.0038020413,0.053971715,0.051052492,0.20190218,0.20816827,0.06701434,0.13391782,0.060122423,0.12707987,0.022310182,0.017463438,0.23833266,0.2406275,0.044408757
0.13485089,0.07790972,0.24041957,0.15609549,0.0070493706,0.0047341706,0.11220153,0.08730531,0.0038997112,0.006809566,0.06127214,0.058364265,0.18545768,0.19421397,0.07016457,0.13465261,0.062489837,0.108132884,0.02397742,0.018486328,0.21773872,0.21888654,0.04289866
0.1333845,0.07900734,0.24169104,0.15438433,0.005528072,0.0052056713,0.11151968,0.08671684,0.0046429997,0.0066217454,0.06158995,0.058686487,0.1852353,0.19460425,0.07132247,0.13659085,0.062665924,0.10809553,0.024259133,0.01855307,0.21738228,0.21742246,0.042300664
0.13575076,0.082018234,0.24428014,0.1512685,0.004719086,0.0056294166,0.10911111,0.086974055,0.0065442203,0.008430722,0.06386994,0.06122516,0.18497404,0.19463624,0.075549506,0.14143519,0.063800745,0.105194174,0.025257925,0.01931229,0.21602891,0.21590173,0.04208198
0.13591819,0.07945288,0.24110863,0.149454,0.00468736,0.0057201264,0.11489428,0.091911435,0.0047627515,0.0056039495,0.063196614,0.06013575,0.18255664,0.19428928,0.071842305,0.1374469,0.062358487,0.106928766,0.024631163,0.01874287,0.21970525,0.22006154,0.043046292
0.13433257,0.07777126,0.23858039,0.1479162,0.004514773,0.005780806,0.116993,0.093181744,0.0034213576,0.003618893,0.060948487,0.058242735,0.18252032,0.19313873,0.06908106,0.13478489,0.061006054,0.10937696,0.023949336,0.018292446,0.21975352,0.22307663,0.04327157
0.13494879,0.07868558,0.23981753,0.15376538,0.0056064506,0.0057461043,0.11458272,0.089303866,0.0040169773,0.005079344,0.060599513,0.0579685,0.18502814,0.19426619,0.06894825,0.13310783,0.061959703,0.11249258,0.0240397,0.01834725,0.22136371,0.22095345,0.042805165
0.119325444,0.074973576,0.24202444,0.17206612,0.0055230497,0.0053131836,0.10493531,0.08146481,0.005873577,0.0073094084,0.055447232,0.053819288,0.17751834,0.1840842,0.06567872,0.12594701,0.06370621,0.114250086,0.024923323,0.018733013,0.20503399,0.20732594,0.043820348
0.11947381,0.074138455,0.24717465,0.1838667,0.0053797923,0.0046092346,0.1046488,0.07466451,0.0054436657,0.008135659,0.050774492,0.048814796,0.18708134,0.19044136,0.06296306,0.119319625,0.064047985,0.12768102,0.02420361,0.017859247,0.2098827,0.2113873,0.044661243
0.115996286,0.07098318,0.25147805,0.18789479,0.0048100296,0.005513241,0.112026766,0.08504815,0.0053803837,0.008182022,0.055568166,0.05371847,0.17809355,0.18569225,0.06456211,0.11634715,0.06646161,0.12606958,0.024105074,0.019458823,0.21068342,0.20797643,0.04588771
0.12529106,0.070302635,0.25976583,0.19432266,0.0037735298,0.0059677074,0.11307182,0.088504456,0.0036215805,0.004730401,0.05206766,0.04938823,0.17802711,0.18714894,0.06300162,0.11525496,0.06838751,0.1355409,0.026178991,0.01917555,0.21915637,0.2273202,0.046293743
0.13210239,0.077512905,0.2660184,0.20562693,0.0056477585,0.006021277,0.10813456,0.080115825,0.0026290664,0.005237992,0.049459442,0.046329293,0.1845693,0.1947637,0.062669106,0.11125387,0.069189295,0.14660522,0.02440147,0.018822694,0.23237132,0.23841806,0.047744498
0.13974223,0.08028101,0.27902964,0.23153493,0.0060840575,0.0056230063,0.11303572,0.07809558,0.0027985768,0.005817737,0.041484945,0.03885405,0.19768734,0.20377274,0.057673704,0.10583585,0.069566965,0.16446765,0.0239089,0.018196993,0.24854946,0.25498226,0.048959676
0.16474724,0.098740034,0.2770404,0.20590341,0.006672593,0.0050370237,0.085509054,0.061128967,0.015060372,0.024124866,0.040756386,0.039053343,0.21465787,0.21641718,0.06760671,0.13091516,0.06240403,0.14903365,0.022858584,0.017667012,0.24307907,0.24977127,0.042056978
0.1641017,0.098783925,0.27741155,0.20398496,0.004759897,0.0055029867,0.08672912,0.062351644,0.013363355,0.020570882,0.040480107,0.03892758,0.21373317,0.21814314,0.068382554,0.13384317,0.062808946,0.14812699,0.023106584,0.017788803,0.2444877,0.24929848,0.04326025
0.16202533,0.09699208,0.2767686,0.19979869,0.0042599337,0.0055030207,0.09568465,0.06965376,0.012921383,0.019132668,0.042716015,0.04044428,0.2156159,0.21906342,0.069679074,0.1375418,0.062545195,0.14356634,0.023179516,0.017875824,0.24651286,0.25060263,0.044125304
0.17005044,0.09888582,0.27246925,0.19476177,0.0052440697,0.0049604303,0.09455422,0.06901291,0.011235383,0.018282296,0.041119624,0.0394985,0.2190914,0.22193174,0.068130925,0.13541557,0.061745226,0.14409672,0.022263449,0.017304529,0.25579205,0.25940892,0.042656276
0.17144243,0.09449082,0.26345292,0.17967813,0.0076954067,0.004553029,0.10538931,0.074860945,0.006678763,0.011391174,0.043215763,0.040181458,0.22343975,0.2259167,0.06430083,0.12990695,0.060238592,0.15101498,0.022098316,0.01733375,0.26330635,0.2664853,0.043146096
0.17976929,0.09687786,0.25491884,0.16231743,0.008927108,0.0057206005,0.11211611,0.08388595,0.0055064135,0.009148408,0.046906725,0.04424283,0.22986089,0.2306899,0.064191476,0.13369778,0.057450626,0.14889002,0.021444496,0.016948104,0.27257025,0.276151,0.041821763
0.202662,0.09905625,0.24963701,0.13164027,0.0051201317,0.0073851375,0.15635279,0.13512057,0.0023215686,-0.0019736113,0.059132528,0.057034772,0.22332075,0.23253736,0.06317693,0.14241725,0.053952273,0.13374835,0.020749344,0.016571313,0.30382633,0.30435905,0.04670857
0.20504582,0.09708609,0.24079826,0.118141785,0.0040120045,0.008195237,0.15773562,0.13624609,-0.001244149,-0.006906436,0.05812015,0.056245975,0.22252838,0.23364042,0.05958727,0.14138043,0.049950812,0.13548256,0.021002034,0.016603459,0.30287907,0.30421916,0.046487246
0.21001741,0.09987009,0.24184059,0.113959506,0.0031198773,0.008549272,0.16568746,0.14057304,-0.0017228936,-0.008219825,0.056326516,0.054253235,0.23024948,0.23846906,0.06075731,0.1424168,0.04694804,0.14080323,0.020016002,0.015784197,0.308535,0.3104667,0.04619166
0.20119326,0.09823839,0.23939039,0.115050755,0.005853841,0.0074053556,0.16533428,0.14210345,-0.0026760758,-0.0073760627,0.05645799,0.054145463,0.22503118,0.23367071,0.061048035,0.14614575,0.046302427,0.13268137,0.019277742,0.015222439,0.299973,0.30086663,0.045082428
0.19905931,0.09387733,0.23536147,0.10861106,0.007269992,0.0074107116,0.17942815,0.15487652,-0.0037374296,-0.008916318,0.060195807,0.057497125,0.22490463,0.23306458,0.059360944,0.14397015,0.045322716,0.13107875,0.018798195,0.014820659,0.3014624,0.30212748,0.046796747
0.16548704,0.084722266,0.23809785,0.1374218,0.007466864,0.005966079,0.13971315,0.11369441,0.0005751716,-0.00082683447,0.05702738,0.05417854,0.21172903,0.21649307,0.060841996,0.12990294,0.055369753,0.13339187,0.021472052,0.01682414,0.2624508,0.26433888,0.046534587
0.13133053,0.075717896,0.23753956,0.15043218,0.00747134,0.0048871054,0.12829934,0.10360443,0.004096298,0.0051390543,0.06499614,0.06096845,0.18019772,0.19025578,0.06989724,0.13315912,0.064325675,0.10205459,0.024013074,0.018726433,0.21560407,0.21618372,0.04454303
0.13339522,0.07494558,0.23649295,0.14855148,0.0075707654,0.004870656,0.13575067,0.11140743,0.0024472955,0.0023873067,0.06376161,0.060062446,0.18179277,0.19192626,0.06762474,0.1321045,0.06325342,0.10502797,0.023412956,0.01828332,0.22323714,0.224673,0.045325357
0.13703887,0.07600908,0.24050476,0.15071264,0.007833135,0.0047567375,0.14141457,0.115216315,0.0032532206,0.00303057,0.06405156,0.060425073,0.18571456,0.19463548,0.06884541,0.1317116,0.06415791,0.107495904,0.023457354,0.018442186,0.23109859,0.23133355,0.0461231
0.13812236,0.07634371,0.23992963,0.14747122,0.007966316,0.0051617427,0.14035165,0.11557342,0.0017910525,0.0021798208,0.062354267,0.058321614,0.18629909,0.19580652,0.067966856,0.13363847,0.06261814,0.10881649,0.022731358,0.017824633,0.23382491,0.23645084,0.04567348
0.13760225,0.07599653,0.23720947,0.14270368,0.007849777,0.005222326,0.14333901,0.11720993,0.000994134,0.00035305973,0.06296315,0.05930911,0.18603162,0.19579816,0.06729519,0.13483182,0.06082892,0.10562742,0.022263968,0.017472314,0.2319585,0.23229055,0.045521207
0.14461793,0.07864187,0.24197206,0.14150897,0.008503635,0.005341538,0.14699928,0.12120138,0.0010667634,0.00069869385,0.06451548,0.060141835,0.19207974,0.20031936,0.069599055,0.13813125,0.060782664,0.10813455,0.02197327,0.017334647,0.23963012,0.2403088,0.04569502
0.14516656,0.08058155,0.24124756,0.15649506,0.006227263,0.0053337435,0.120772064,0.09619276,0.0033594836,0.004223094,0.05750849,0.05519873,0.191762,0.20007412,0.06477298,0.13063654,0.05972336,0.11672766,0.02246317,0.017370267,0.23228598,0.23374632,0.044232562
0.15042783,0.087333046,0.2490068,0.15858431,0.00499284,0.006094874,0.10981081,0.08669563,0.007241845,0.009364997,0.053064547,0.050405826,0.20043808,0.20782432,0.07023961,0.13812138,0.059390027,0.12316621,0.022331862,0.017206086,0.23769115,0.24017568,0.042669434
0.15070389,0.08489842,0.24668546,0.15583263,0.0037218325,0.006560164,0.11860907,0.092754796,0.006563109,0.006732854,0.05429616,0.05288751,0.19992624,0.20875463,0.067488395,0.1350637,0.058859084,0.12226562,0.022980595,0.017572647,0.23886183,0.24013984,0.04460829
0.15857929,0.087487295,0.24733056,0.15330572,0.003807395,0.006414668,0.11588764,0.09256619,0.0041434905,0.005242981,0.053635374,0.05107571,0.20073602,0.21054915,0.06691158,0.13557935,0.05861886,0.126306,0.022836788,0.017470403,0.24637258,0.24838063,0.044322856
0.16601671,0.08897698,0.24611928,0.14809076,0.004578771,0.0066033523,0.12064773,0.095268086,0.0030535313,0.0032947108,0.0530414,0.051365163,0.20383534,0.21368773,0.064121515,0.13352291,0.056845296,0.12889743,0.022802677,0.01745504,0.2545769,0.25821283,0.04372044
0.17197078,0.09383555,0.25121814,0.15948515,0.005511474,0.007071547,0.11414821,0.087816745,0.004926987,0.0056906445,0.047073457,0.044904795,0.21365602,0.21970406,0.062431753,0.13006134,0.056188326,0.1426709,0.021631293,0.016624585,0.26613063,0.26833242,0.04305681
0.21417859,0.14488947,0.3030723,0.1838918,0.0021453265,0.00767408,0.03648619,0.02758278,0.040039044,0.058640562,0.03968355,0.038820542,0.24132869,0.24613734,0.10276964,0.19462737,0.057674296,0.13707396,0.024185048,0.018336337,0.25934434,0.26929787,0.02863834
0.21762663,0.14396179,0.29453617,0.17158422,-0.0009804694,0.008834069,0.051962182,0.042830333,0.034045223,0.0473122,0.03910423,0.038825125,0.23731112,0.2469025,0.0979176,0.19412273,0.05331161,0.13080512,0.02388545,0.018111594,0.26751006,0.27506483,0.03156821
0.23383713,0.15091354,0.29766592,0.16068433,-0.0038242731,0.009697746,0.053102385,0.04548224,0.033399556,0.046129853,0.036892373,0.037183847,0.24601983,0.25686377,0.09942756,0.20276666,0.0494763,0.13244113,0.023666611,0.017837916,0.2797405,0.28701803,0.030839022
0.23283568,0.14523107,0.2869146,0.15112549,-0.0018499484,0.009288282,0.057262603,0.04794874,0.027963769,0.04035864,0.03802172,0.03778257,0.24393477,0.2547774,0.09465204,0.19455503,0.04947388,0.13092946,0.023734171,0.01797989,0.28365836,0.28905234,0.030154392
0.23241207,0.1415551,0.28086683,0.1466938,-0.0008289873,0.009526868,0.06976052,0.055718724,0.024944626,0.03538837,0.041039456,0.040059764,0.2425319,0.25459856,0.09146275,0.18925944,0.048510417,0.13556853,0.023626,0.017999843,0.28934658,0.29321015,0.030029655
0.24763988,0.1429733,0.28089437,0.14020434,0.0002822699,0.010079078,0.082607806,0.07117641,0.02019627,0.026919084,0.039317824,0.038742848,0.25173903,0.26194832,0.08486971,0.18454795,0.04406348,0.14649568,0.020813676,0.016042158,0.31065565,0.3157906,0.03190965
0.17319074,0.12548335,0.28090322,0.1672953,0.00074821553,0.008226601,0.034828342,0.026839444,0.039611217,0.059441842,0.055812936,0.054238804,0.21104562,0.22155936,0.11077459,0.19502653,0.063132785,0.102043465,0.02843298,0.020574907,0.21386234,0.21847531,0.027116371
0.17667863,0.13258068,0.2885438,0.16531433,-0.0015575568,0.009477437,0.028662864,0.022526303,0.04045578,0.061099436,0.05197445,0.051172964,0.21694931,0.22833201,0.11677608,0.20547602,0.06279276,0.10250243,0.02811413,0.020208672,0.216714,0.22222662,0.025129205
0.17886318,0.13491702,0.28875884,0.16310924,-0.0024163774,0.009860311,0.027661763,0.022630455,0.04215486,0.063631386,0.052246578,0.051014375,0.21908545,0.23141006,0.119776845,0.20989674,0.06256804,0.10024173,0.028976154,0.02093769,0.21826148,0.22626957,0.024496917
0.18403597,0.13262478,0.28464347,0.16657118,0.001122945,0.008601718,0.03168164,0.025360264,0.038545247,0.059361782,0.05456757,0.052637793,0.22062908,0.23033014,0.115578465,0.20225485,0.06331136,0.105408445,0.028700804,0.0209756,0.22348267,0.23416884,0.024189962
0.19272415,0.12801142,0.28101,0.16201468,0.0037621027,0.00774355,0.050015543,0.03736773,0.028447066,0.04464192,0.051186405,0.04942906,0.2262237,0.2346065,0.1006704,0.18484652,0.06045288,0.12390361,0.02601514,0.01964868,0.24546038,0.25380084,0.028375236
0.19990255,0.12315516,0.27513716,0.16020598,0.004379809,0.008020036,0.074390605,0.05627893,0.018322928,0.027082196,0.045607824,0.043773163,0.2283609,0.23583692,0.08555499,0.16850111,0.055804405,0.13465963,0.02292006,0.017577386,0.26574004,0.27019683,0.032446463
0.24280536,0.150871,0.30168077,0.17567885,-0.0027136905,0.009427036,0.044299,0.03421677,0.03248473,0.044634614,0.04170574,0.04170673,0.24045666,0.25096524,0.09467261,0.18674825,0.053111512,0.14897978,0.025572347,0.019045623,0.28266388,0.2899758,0.031715993
0.25686768,0.16053793,0.3053585,0.17233533,-0.0043832655,0.01035238,0.04266336,0.035687193,0.033569805,0.046523284,0.039505374,0.041396823,0.24385297,0.25682253,0.097017035,0.19628707,0.049992274,0.14982133,0.025656244,0.018642487,0.29382282,0.30151632,0.030084936
0.266855,0.16350234,0.30929288,0.1673142,-0.005339827,0.010390149,0.04641729,0.03945218,0.030342882,0.04195892,0.036553804,0.03788169,0.25188956,0.26387954,0.09659441,0.20017225,0.0461318,0.15846533,0.02529503,0.018087657,0.30494717,0.3148845,0.030925145
0.2551623,0.1585338,0.30153766,0.1608861,-0.0030197531,0.009979535,0.046320662,0.038102902,0.029340675,0.040821567,0.03972058,0.040404614,0.24869345,0.25932866,0.09802349,0.19854279,0.0472284,0.15096664,0.025774239,0.018630255,0.29315218,0.30317125,0.030023973
0.23745747,0.15565698,0.29866177,0.1665485,-0.0014283437,0.009255364,0.039858945,0.03165842,0.032328226,0.04527089,0.03832872,0.039007217,0.24221231,0.2513269,0.09839864,0.2003279,0.04849572,0.1414605,0.023651574,0.017421046,0.27425098,0.28231004,0.027665665
0.21597621,0.14617805,0.2945334,0.17132169,0.00077281636,0.008480322,0.039432283,0.03143411,0.033753656,0.04833586,0.041578986,0.040951103,0.23064667,0.24026309,0.09925614,0.19730875,0.051610466,0.12422395,0.023610646,0.01730774,0.2516625,0.2591792,0.02609312
0.11416543,0.068951875,0.2230396,0.15138935,0.006001307,0.0058010463,0.111838214,0.086940035,0.0038334096,0.00587256,0.0678617,0.06503476,0.16827643,0.17879806,0.06852112,0.12984526,0.065120816,0.09523905,0.026542086,0.020094603,0.1912999,0.19064617,0.04150854
0.1130498,0.06822407,0.22278264,0.14601393,0.0059745526,0.0054944954,0.11329072,0.08921754,0.0039412086,0.0051959753,0.07647476,0.07295945,0.16632454,0.17605162,0.07254944,0.13326083,0.06795638,0.0926391,0.028303279,0.021380734,0.18677308,0.18700726,0.04167943
0.1176762,0.070478395,0.22237456,0.1433873,0.0061145006,0.0054920493,0.1149239,0.09085019,0.004239384,0.005183535,0.07529175,0.071723744,0.17192696,0.18124884,0.0728642,0.13485077,0.06634848,0.09391339,0.027442355,0.02085001,0.1940185,0.19483715,0.041791726
